region,district,kindergarten_name,outside_branches,group_count,land_area_built,external_sweeping_area,internal_cleaning_area,garden_area,leased_garden_area,design_capacity,vacant_land_area,educational_building_count,floor_count,wall_material,wall_condition,roof_material,roof_condition,window_condition,floor_condition,door_condition,sports_equipment_available,assembly_hall_condition,kitchen_condition,kitchen_water_supply,electricity_condition,has_generator,has_solar_panels,internal_electrical_condition,lighting_condition,heating_source,heating_fuel_source,boiler_room_condition,internal_heating_condition,water_availability,drinking_water_source,has_fence,internet_type,internet_usage,fire_safety_available,has_cctv,has_public_transport_nearby,accessible_for_disabled,repaired_or_reconstructed,total_students,earthquake_safety,restroom_location,restroom_water_condition,restroom_connected_to_sewage,staff_total,restroom_doors_partitions,restroom_handwash_water_soap,restroom_sewage_issues,restroom_water_issues,restroom_lighting_safe,classrooms_warm_in_winter,indoor_pipeline_installed,children_walk_more_than_3km,meets_modern_infrastructure,satisfied_with_condition,age_score,total_population,utilization_ratio,population_score,infrastructure_score,resources_score,latitude,longitude,need_category,predicted_need_Category
Samarkand,Ishtihan district,kindergarten_1,0.0,0.2,1.0,0.3,0.3,0.3,0.0,50,1.0,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.8,0.5,1.0,80,0.5,0.8,0.3,0.5,6,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,86,1.72,0.0,0.62,0.64,39.8371,66.4843,RED,RED
Samarkand,Jomboy district,kindergarten_2,0.0,0.2,1.0,0.8,0.8,0.8,0.0,120,0.3,0.3,0.6,0.8,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100,1.0,0.8,1.0,0.5,3,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,103,0.8583333333333333,1.0,0.75,0.81,39.69889,67.09333,GREEN,GREEN
Samarkand,Bulungur district,kindergarten_5,1.0,0.2,0.5,0.6,0.6,1.0,0.0,60,0.7,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,60,1.0,0.8,0.5,0.5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,61,1.0166666666666666,0.25,0.76,0.92,39.7573054,67.27287,GREEN,GREEN
Samarkand,Kattakurgan district,kindergarten_7,0.0,0.2,0.5,0.8,0.0,0.0,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,105,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,1.0,1.0,1.0,105,0.875,0.97,0.63,0.83,39.89716,66.27242,YELLOW,YELLOW
Samarkand,Narpay district,kindergarten_10,0.6,0.4,0.5,0.3,0.3,0.3,0.0,125,0.3,0.6,0.3,0.4,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,124,0.5,0.8,0.3,0.0,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7,0.5,1.0,0.6,130,1.04,0.16,0.43,0.47,39.9223,65.925,RED,RED
Samarkand,Payarik district,kindergarten_12,0.0,1.0,0.5,0.3,0.3,0.3,0.0,120,0.7,0.3,0.6,0.8,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.7,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.8,0.0,0.0,70,0.0,0.4,0.3,0.5,5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7,0.0,0.0,0.2,75,0.625,0.08,0.36,0.48,39.98917,66.84583,RED,RED
Samarkand,Oqdaryo district,kindergarten_13,0.0,0.2,0.5,0.8,0.0,0.0,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.8,0.0,0.8,120,1.0,0.8,1.0,0.5,4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,1.0,124,1.0333333333333334,0.19,0.62,0.69,39.9092,67.0916,YELLOW,YELLOW
Samarkand,Taylak district,kindergarten_14,0.0,0.2,0.5,1.0,0.8,0.6,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,120,0.5,0.8,1.0,0.5,4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7,1.0,1.0,1.0,124,1.0333333333333334,0.19,0.64,0.72,39.6575,67.2353,YELLOW,YELLOW
Samarkand,Qushrabat district,kindergarten_15,0.0,0.2,0.5,0.6,0.6,1.0,0.0,75,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.7,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65,1.0,0.8,1.0,0.5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,1.0,1.0,0.8,81,1.08,0.07,0.68,0.82,40.3333,66.5,YELLOW,YELLOW
Samarkand,Samarkand district,kindergarten_16,0.6,0.4,0.5,0.8,0.8,0.6,0.0,140,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,150,1.0,0.8,1.0,1.0,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,1.0,1.0,158,1.1285714285714286,0.02,0.71,0.84,39.65417,66.95972,YELLOW,YELLOW
Samarkand,Pastargom district,kindergarten_18,0.0,0.2,0.5,1.0,0.6,1.0,0.0,90,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,117,1.0,0.8,0.5,0.5,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,118,1.3111111111111111,0.0,0.71,0.79,39.65,67.2,RED,RED
Samarkand,Paxtachi district,kindergarten_19,0.0,0.4,1.0,0.3,0.3,0.3,0.0,210,1.0,0.3,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,260,1.0,0.8,1.0,1.0,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,264,1.2571428571428571,0.0,0.7,0.9,39.9167,66.0,RED,RED
Samarkand,Samarkand city,kindergarten_20,0.0,0.2,0.5,1.0,0.8,1.0,0.0,75,0.7,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,120,0.5,0.8,1.0,0.5,11,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131,1.7466666666666666,0.0,0.71,0.81,39.65417,66.95972,RED,RED
Samarkand,Urgut district,kindergarten_21,0.0,0.4,0.5,0.3,0.3,0.3,0.0,100,0.3,0.3,0.3,0.8,0.5,0.8,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.7,1.0,0.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122,0.5,0.4,0.0,0.0,1,1.0,1.0,0.2,0.2,0.0,1.0,0.0,0.7,0.0,0.3,0.2,123,1.23,0.0,0.3,0.51,39.4022,67.2431,RED,RED
Samarkand,Kattakurgan city,kindergarten_22,0.0,0.4,0.5,0.8,1.0,1.0,0.0,150,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,150,1.0,0.8,1.0,0.5,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,152,1.0133333333333334,0.26,0.73,0.85,39.89889,66.25611,GREEN,GREEN
Samarkand,Ishtihan district,kindergarten_22,0.0,0.4,0.3,0.3,0.6,0.3,0.0,120,0.3,0.3,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240,1.0,1.0,1.0,1.0,6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.8,246,2.05,0.0,0.67,0.89,39.8371,66.4843,RED,RED
Samarkand,Jomboy district,kindergarten_23,0.0,0.2,0.5,0.8,0.6,0.3,0.0,100,1.0,0.3,0.3,0.8,0.5,0.8,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,100,0.5,0.4,0.0,0.0,2,0.0,1.0,0.2,0.2,0.0,1.0,0.0,1.0,0.0,0.3,0.2,102,1.02,0.24,0.42,0.54,39.69889,67.09333,RED,RED
Samarkand,Bulungur district,kindergarten_23,0.0,0.2,1.0,0.3,0.3,0.3,0.0,100,0.3,0.3,0.3,0.8,0.5,0.8,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100,1.0,0.8,1.0,1.0,7,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.5,1.0,1.0,107,1.07,0.09,0.59,0.73,39.7573054,67.27287,RED,RED
Samarkand,Kattakurgan district,kindergarten_23,0.0,0.2,1.0,0.6,0.6,0.3,0.0,100,0.3,1.0,0.3,0.8,1.0,0.8,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.7,1.0,0.0,0.5,0.8,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,100,0.5,0.4,0.0,0.0,2,1.0,1.0,0.2,0.2,1.0,1.0,1.0,0.7,0.0,0.3,0.4,102,1.02,0.24,0.48,0.56,39.89716,66.27242,RED,RED
Samarkand,Nurabad district,kindergarten_25,0.0,0.2,0.3,0.6,0.3,0.3,0.0,120,1.0,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.8,120,1.0,1.0,1.0,1.0,6,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,126,1.05,0.14,0.7,0.82,39.6100912,66.29622,GREEN,GREEN
Samarkand,Narpay district,kindergarten_27,0.0,0.4,0.5,1.0,1.0,0.8,0.0,210,0.3,0.3,0.8,0.8,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,1.0,0.7,0.0,0.0,1.0,0.8,0.5,1.0,1.0,1.0,0.4,1.0,0.0,0.8,180,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.0,182,0.8666666666666667,0.99,0.38,0.33,39.9223,65.925,RED,RED
Samarkand,Payarik district,kindergarten_27,0.0,0.4,0.5,0.6,0.6,0.6,0.0,140,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,312,1.0,0.8,1.0,1.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,320,2.2857142857142856,0.0,0.71,0.92,39.98917,66.84583,RED,RED
Samarkand,Oqdaryo district,kindergarten_27,0.0,0.6,0.5,1.0,1.0,0.8,0.0,300,0.3,0.3,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.8,0.0,1.0,294,1.0,1.0,1.0,1.0,11,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,305,1.0166666666666666,0.25,0.78,0.83,39.9092,67.0916,GREEN,GREEN
Samarkand,Taylak district,kindergarten_27,0.0,0.6,0.5,1.0,0.0,1.0,0.0,280,0.3,0.3,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,285,1.0,0.8,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,285,1.0178571428571428,0.24,0.7,0.88,39.6575,67.2353,GREEN,GREEN
Samarkand,Qushrabat district,kindergarten_27,0.6,0.4,1.0,1.0,1.0,0.6,0.0,140,0.3,0.6,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6,250,1.0,0.4,1.0,1.0,2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9,0.0,1.0,1.0,252,1.8,0.0,0.75,0.76,40.3333,66.5,RED,RED
Samarkand,Pastargom district,kindergarten_29,0.0,0.2,0.5,1.0,0.3,0.8,0.0,100,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.7,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,91,1.0,0.8,1.0,0.5,7,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,0.8,98,0.98,0.43,0.65,0.75,39.65,67.2,YELLOW,YELLOW
Samarkand,Paxtachi district,kindergarten_29,0.0,0.4,1.0,0.6,1.0,0.3,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.8,210,1.0,0.8,1.0,0.5,21,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,231,1.925,0.0,0.7,0.82,39.9167,66.0,RED,RED
Samarkand,Samarkand city,kindergarten_30,0.0,0.4,0.3,0.0,0.0,0.0,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,145,1.0,0.8,1.0,0.5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,153,1.275,0.0,0.6,0.92,39.65417,66.95972,RED,RED
Samarkand,Urgut district,kindergarten_31,0.0,0.4,0.5,0.6,1.0,0.6,0.0,50,0.3,0.3,0.6,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.6,180,1.0,0.8,1.0,0.5,15,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,0.8,195,3.9,0.0,0.58,0.78,39.4022,67.2431,RED,RED
Samarkand,Kattakurgan city,kindergarten_37,0.0,0.4,0.5,0.3,0.3,0.3,0.3,80,1.0,0.3,0.3,0.8,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.8,52,0.5,0.4,0.5,0.5,8,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.7,0.0,0.3,1.0,60,0.75,0.61,0.5,0.68,39.89889,66.25611,RED,RED
Samarkand,Ishtihan district,kindergarten_38,0.8,0.2,1.0,0.6,0.8,1.0,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,120,0.5,0.8,1.0,0.5,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,1.025,0.22,0.78,0.89,39.8371,66.4843,GREEN,GREEN
Samarkand,Jomboy district,kindergarten_39,0.0,0.4,1.0,0.6,1.0,0.3,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,1.0,0.8,1.0,0.5,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,291,2.425,0.0,0.66,0.92,39.69889,67.09333,RED,RED
Samarkand,Kattakurgan district,kindergarten_40,0.0,0.2,0.3,0.3,0.3,0.3,0.0,100,0.7,0.3,0.6,0.8,1.0,0.8,1.0,0.5,0.5,0.5,1.0,0.2,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,0.0,1.0,0.8,0.5,1.0,1.0,0.0,0.0,0.8,0.0,0.0,90,1.0,0.4,0.0,0.0,6,0.5,1.0,0.2,0.2,1.0,1.0,1.0,0.7,0.0,1.0,0.6,96,0.96,0.55,0.47,0.6,39.89716,66.27242,RED,RED
Samarkand,Nurabad district,kindergarten_40,0.0,0.2,0.5,1.0,0.8,1.0,0.0,100,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,120,1.0,0.8,1.0,0.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,122,1.22,0.0,0.67,0.88,39.6100912,66.29622,RED,RED
Samarkand,Narpay district,kindergarten_42,0.0,0.4,0.3,0.3,0.0,0.3,0.0,120,0.3,0.3,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,150,1.0,0.8,1.0,0.5,16,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,166,1.3833333333333333,0.0,0.61,0.76,39.9223,65.925,RED,RED
Samarkand,Payarik district,kindergarten_42,0.0,0.4,0.3,0.3,0.3,0.3,0.0,120,0.3,0.3,0.6,0.8,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.7,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.0,150,0.5,0.8,1.0,0.5,3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7,1.0,1.0,1.0,153,1.275,0.0,0.5,0.74,39.98917,66.84583,RED,RED
Samarkand,Oqdaryo district,kindergarten_42,0.0,0.4,0.5,0.3,0.3,0.3,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,150,1.0,0.8,1.0,1.0,5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,155,1.2916666666666667,0.0,0.68,0.83,39.9092,67.0916,RED,RED
Samarkand,Taylak district,kindergarten_43,0.0,0.2,0.5,0.6,0.8,0.6,0.0,150,0.3,0.6,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,150,1.0,0.8,1.0,1.0,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,152,1.0133333333333334,0.26,0.69,0.87,39.6575,67.2353,GREEN,GREEN
Samarkand,Qushrabat district,kindergarten_43,0.6,0.4,1.0,0.3,0.3,0.3,0.0,120,0.3,0.6,0.6,0.8,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.8,0.9,1.0,1.0,1.0,0.8,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.8,230,1.0,0.8,1.0,1.0,3,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,233,1.9416666666666667,0.0,0.65,0.78,40.3333,66.5,RED,RED
Samarkand,Samarkand district,kindergarten_43,0.0,0.4,0.5,1.0,1.0,0.3,0.0,180,0.3,0.6,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.6,200,1.0,0.8,1.0,0.0,8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,208,1.1555555555555554,0.01,0.74,0.75,39.65417,66.95972,YELLOW,RED
Samarkand,Pastargom district,kindergarten_44,0.0,0.4,0.5,0.0,0.0,0.0,0.0,180,0.3,0.3,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,180,1.0,1.0,1.0,1.0,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9,1.0,1.0,1.0,186,1.0333333333333334,0.19,0.65,0.85,39.65,67.2,YELLOW,YELLOW
Samarkand,Paxtachi district,kindergarten_45,0.0,1.0,0.3,0.3,0.3,0.0,0.0,60,0.3,0.3,0.3,0.8,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,60,1.0,0.8,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,62,1.0333333333333334,0.19,0.58,0.83,39.9167,66.0,RED,RED
Samarkand,Samarkand city,kindergarten_47,0.6,0.4,0.5,0.3,0.0,0.3,0.0,75,0.7,0.3,0.3,0.4,0.5,0.8,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.7,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,100,0.5,0.4,0.0,0.0,2,1.0,1.0,0.2,0.2,0.0,1.0,0.0,0.7,0.5,0.3,0.2,102,1.36,0.0,0.33,0.48,39.65417,66.95972,RED,RED
Samarkand,Urgut district,kindergarten_47,0.0,0.2,0.3,0.3,0.3,0.0,0.0,1208,0.3,0.3,0.3,0.8,0.5,0.8,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.4,1.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6,84,0.5,0.4,0.0,1.0,2,0.0,0.0,0.2,0.2,0.0,1.0,1.0,0.9,0.0,0.0,1.0,86,0.07119205298013245,0.0,0.37,0.41,39.4022,67.2431,RED,RED
Samarkand,Kattakurgan city,kindergarten_47,0.0,0.2,0.5,0.8,0.8,1.0,0.0,75,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,75,1.0,1.0,1.0,1.0,13,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.8,88,1.1733333333333333,0.01,0.7,0.85,39.89889,66.25611,YELLOW,YELLOW
Samarkand,Ishtihan district,kindergarten_47,0.0,0.6,0.5,0.3,0.3,0.3,0.0,220,0.3,0.3,0.6,1.0,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.6,290,0.5,0.8,1.0,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9,1.0,0.3,0.4,297,1.35,0.0,0.45,0.76,39.8371,66.4843,RED,RED
Samarkand,Bulungur district,kindergarten_54,0.0,0.2,1.0,0.8,0.8,0.6,0.0,75,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.8,120,1.0,0.8,1.0,0.5,12,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.8,132,1.76,0.0,0.7,0.81,39.7573054,67.27287,RED,RED
